domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,fd_search_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
gripper,prob15.pddl,asp,timed out,1800.119455292821,concrete_asp,,,,,,,0.21517973020672798,,,0.016652297228574753,,,,,,,,,,,,,,26,,,
gripper,prob15.pddl,fd,success,3.157353173941374,total,0.279337,,,,,,,,0.273204,,,,,,,valid,,,,,,95,,,,,
gripper,prob16.pddl,abstraction-asp,timed out,1800.1151950210333,abstract_solving,,0.1933540441095829,0.0031990371644496918,0.1668601967394352,0.043666619807481766,0.010751746594905853,0.2587157003581524,0.18083731830120087,,0.021016046404838562,0.0039062462747097015,0.022234253585338593,,,,,2,0,3,16,3,,4,20,34,object,
gripper,prob16.pddl,asp,timed out,1800.1189539078623,concrete_asp,,,,,,,0.2198606487363577,,,0.020454393699765205,,,,,,,,,,,,,,26,,,
gripper,prob16.pddl,fd,success,2.6652023792266846,total,0.250033,,,,,,,,0.243188,,,,,,,valid,,,,,,101,,,,,
gripper,prob17.pddl,abstraction-asp,timed out,1800.1166140511632,abstract_solving,,0.18298912048339844,0.0031997039914131165,0.12949423491954803,0.04817990958690643,0.01046663522720337,0.20788107812404633,0.17542636021971703,,0.01830371469259262,0.004648420959711075,0.02415478229522705,,,,,2,0,3,16,3,,4,20,36,object,
gripper,prob17.pddl,asp,timed out,1800.1166868954897,concrete_asp,,,,,,,0.21729839220643044,,,0.01813424751162529,,,,,,,,,,,,,,26,,,
gripper,prob17.pddl,fd,success,3.719363246113062,total,0.309467,,,,,,,,0.301864,,,,,,,valid,,,,,,107,,,,,
gripper,prob18.pddl,abstraction-asp,timed out,1800.1159616298974,abstract_solving,,0.1893332116305828,0.004009217023849487,0.17666107043623924,0.05204452574253082,0.010235439985990524,0.21910953894257545,0.18494557961821556,,0.023240067064762115,0.00402141734957695,0.025337006896734238,,,,,2,0,3,17,3,,4,21,38,object,
gripper,prob18.pddl,asp,timed out,1800.1253984607756,concrete_asp,,,,,,,0.2355329543352127,,,0.01871228590607643,,,,,,,,,,,,,,26,,,
gripper,prob18.pddl,fd,success,2.349283004179597,total,0.251621,,,,,,,,0.243229,,,,,,,valid,,,,,,113,,,,,
gripper,prob19.pddl,abstraction-asp,timed out,1800.1182703450322,abstract_solving,,0.18309691175818443,0.003773145377635956,0.13463501259684563,0.057759661227464676,0.009806077927350998,0.17654509469866753,0.14402205124497414,,0.01995135098695755,0.0035311877727508545,0.01620127260684967,,,,,2,0,3,16,3,,4,20,40,object,
gripper,prob19.pddl,asp,timed out,1800.120826587081,concrete_asp,,,,,,,0.21324589475989342,,,0.01986202970147133,,,,,,,,,,,,,,25,,,
gripper,prob19.pddl,fd,success,3.7668619379401207,total,0.322055,,,,,,,,0.314465,,,,,,,valid,,,,,,119,,,,,
gripper,prob20.pddl,abstraction-asp,timed out,1800.1157927438617,abstract_solving,,0.21114205941557884,0.004028595983982086,0.18893009051680565,0.06102832034230232,0.010189864784479141,0.2838183306157589,0.18210184946656227,,0.02551839128136635,0.00402652844786644,0.02389104664325714,,,,,2,0,3,16,3,,4,20,42,object,
gripper,prob20.pddl,asp,timed out,1800.1191595979035,concrete_asp,,,,,,,0.22083855420351028,,,0.020246244966983795,,,,,,,,,,,,,,26,,,
gripper,prob20.pddl,fd,success,3.745476011186838,total,0.317564,,,,,,,,0.309925,,,,,,,valid,,,,,,125,,,,,
hiking-sat14-strips,ptesting-1-2-7.pddl,abstraction-asp,success,44.31434961035848,total,42.216537,0.184723,0.032418,0.204367,0.01722,0.021797,0.272764,0.233632,,0.056766,0.026612,0.798392,40.225822,,,valid,4,0,26,0,29,56,30,27,2,car,
hiking-sat14-strips,ptesting-1-2-7.pddl,asp,success,31.914954960346222,total,29.861209,,,,,,0.274797,,,0.053055,,,29.475032,,,valid,,,,,,38,,39,,,
hiking-sat14-strips,ptesting-1-2-7.pddl,fd,success,2.484497830271721,total,0.428114,,,,,,,,0.420484,,,,,,,valid,,,,,,66,,,,,
hiking-sat14-strips,ptesting-1-2-8.pddl,abstraction-asp,success,116.27093697339296,total,114.079989,0.186483,0.014302,0.184439,0.019545,0.022601,0.311787,0.261272,,0.070794,0.03413,1.40985,111.369809,,,valid,4,0,31,0,34,67,35,32,2,car,
hiking-sat14-strips,ptesting-1-2-8.pddl,asp,success,103.07817995920777,total,99.7849,,,,,,0.34345,,,0.068914,,,99.288399,,,valid,,,,,,45,,46,,,
hiking-sat14-strips,ptesting-1-2-8.pddl,fd,success,3.4609212689101696,total,0.568147,,,,,,,,0.561508,,,,,,,valid,,,,,,76,,,,,
hiking-sat14-strips,ptesting-2-2-6.pddl,abstraction-asp,success,1086.0842451769859,total,1083.193336,0.195097,0.015549,0.323643,0.023535,0.032459,0.612223,0.423635,,0.256544,0.115832,1073.482499,7.431536,,,valid,4,0,0,0,30,59,31,1,2,car,
hiking-sat14-strips,ptesting-2-2-6.pddl,asp,timed out,1800.1429579369724,concrete_asp,,,,,,,0.5639875084161758,,,0.23440222069621086,,,,,,,,,,,,,,29,,,
hiking-sat14-strips,ptesting-2-2-6.pddl,fd,success,3.3827547505497932,total,1.045521,,,,,,,,1.036403,,,,,,,valid,,,,,,56,,,,,
hiking-sat14-strips,ptesting-2-2-7.pddl,abstraction-asp,timed out,1800.1428971849382,abstract_asp,,0.19704105705022812,0.0159744992852211,0.3660360686480999,0.0253261998295784,0.03226693719625473,0.7668127790093422,0.48847751319408417,,0.3542541302740574,0.15824150294065475,,,,,,4,0,,,32,,33,,2,car,
hiking-sat14-strips,ptesting-2-2-7.pddl,asp,timed out,1800.1672948785126,concrete_asp,,,,,,,0.7636596709489822,,,0.3310733065009117,,,,,,,,,,,,,,31,,,
hiking-sat14-strips,ptesting-2-2-7.pddl,fd,success,3.5315659008920193,total,1.43783,,,,,,,,1.430959,,,,,,,valid,,,,,,60,,,,,
hiking-sat14-strips,ptesting-2-2-8.pddl,abstraction-asp,timed out,1800.1843802146614,abstract_asp,,0.19954968988895416,0.01728704199194908,0.47662046924233437,0.027730487287044525,0.0332636833190918,0.950853705406189,0.5649158470332623,,0.46683263033628464,0.211104616522789,,,,,,4,0,,,37,,38,,2,car,
hiking-sat14-strips,ptesting-2-2-8.pddl,asp,timed out,1800.178774561733,concrete_asp,,,,,,,0.9345169700682163,,,0.4221818745136261,,,,,,,,,,,,,,33,,,
hiking-sat14-strips,ptesting-2-2-8.pddl,fd,success,5.671951204538345,total,2.308152,,,,,,,,2.299617,,,,,,,valid,,,,,,78,,,,,
hiking-sat14-strips,ptesting-2-3-6.pddl,abstraction-asp,success,1153.5888152942061,total,1150.952192,0.192242,0.016612,0.379008,0.026516,0.033601,0.809671,0.441064,,0.397589,0.115478,1135.570052,12.605907,,,valid,4,0,0,0,28,53,29,1,3,car,
hiking-sat14-strips,ptesting-2-3-6.pddl,asp,timed out,1800.1477090790868,concrete_asp,,,,,,,0.795652762055397,,,0.35301532223820686,,,,,,,,,,,,,,27,,,
hiking-sat14-strips,ptesting-2-3-6.pddl,fd,success,3.8664931692183018,total,1.304731,,,,,,,,1.300669,,,,,,,valid,,,,,,51,,,,,
hiking-sat14-strips,ptesting-2-3-7.pddl,abstraction-asp,timed out,1800.142835933715,abstract_asp,,0.18341384083032608,0.016035839915275574,0.47682052850723267,0.028085719794034958,0.032220903784036636,0.944964237511158,0.44718294963240623,,0.48709772154688835,0.1487121470272541,,,,,,4,0,,,33,,34,,3,car,
hiking-sat14-strips,ptesting-2-3-7.pddl,asp,timed out,1800.1659165136516,concrete_asp,,,,,,,1.0240081511437893,,,0.4819013960659504,,,,,,,,,,,,,,30,,,
hiking-sat14-strips,ptesting-2-3-7.pddl,fd,success,4.58159264177084,total,2.19249,,,,,,,,2.188324,,,,,,,valid,,,,,,62,,,,,
hiking-sat14-strips,ptesting-2-3-8.pddl,abstraction-asp,timed out,1800.1541097797453,abstract_asp,,0.2064109854400158,0.01638171449303627,0.6529859155416489,0.03262702375650406,0.03376834839582443,1.3848875984549522,0.5824438370764256,,0.691483560949564,0.21030744165182114,,,,,,4,0,,,36,,37,,3,car,
hiking-sat14-strips,ptesting-2-3-8.pddl,asp,timed out,1800.084115859121,concrete_asp,,,,,,,1.3388203606009483,,,0.6398330591619015,,,,,,,,,,,,,,30,,,
hiking-sat14-strips,ptesting-2-3-8.pddl,fd,success,5.066362758167088,total,3.101471,,,,,,,,3.09796,,,,,,,valid,,,,,,71,,,,,
hiking-sat14-strips,ptesting-2-4-5.pddl,abstraction-asp,success,198.50000290200114,total,196.353365,0.18018,0.015508,0.365592,0.026226,0.032282,0.761396,0.354898,,0.326995,0.076949,186.23596,7.763845,,,valid,4,0,0,0,23,45,24,1,4,car,
hiking-sat14-strips,ptesting-2-4-5.pddl,asp,timed out,1800.1615974493325,concrete_asp,,,,,,,0.8300479426980019,,,0.3283207565546036,,,,,,,,,,,,,,23,,,
hiking-sat14-strips,ptesting-2-4-5.pddl,fd,success,3.3688212744891644,total,1.096295,,,,,,,,1.092853,,,,,,,valid,,,,,,42,,,,,
hiking-sat14-strips,ptesting-2-4-6.pddl,abstraction-asp,success,1095.9204000979662,total,1092.642735,0.198207,0.015877,0.519214,0.028991,0.032538,1.006833,0.422035,,0.501796,0.120607,1073.372408,16.03414,,,valid,4,0,0,0,30,53,31,1,4,car,
hiking-sat14-strips,ptesting-2-4-6.pddl,asp,timed out,1800.1600749427453,concrete_asp,,,,,,,1.035711457952857,,,0.48368148133158684,,,,,,,,,,,,,,28,,,
hiking-sat14-strips,ptesting-2-4-6.pddl,fd,success,4.075817137956619,total,1.688934,,,,,,,,1.68122,,,,,,,valid,,,,,,49,,,,,
hiking-sat14-strips,ptesting-2-4-7.pddl,abstraction-asp,timed out,1800.1483273431659,abstract_asp,,0.20578114315867424,0.015629947185516357,0.6435087472200394,0.03212353214621544,0.0327463336288929,1.3824594095349312,0.49158723279833794,,0.6912448480725288,0.15641577541828156,,,,,,4,0,,,32,,33,,4,car,
hiking-sat14-strips,ptesting-2-4-7.pddl,asp,timed out,1800.1808611266315,concrete_asp,,,,,,,1.3551519699394703,,,0.6498503871262074,,,,,,,,,,,,,,30,,,
hiking-sat14-strips,ptesting-2-4-7.pddl,fd,success,5.376376445405185,total,2.375363,,,,,,,,2.368189,,,,,,,valid,,,,,,60,,,,,
hiking-sat14-strips,ptesting-2-4-8.pddl,abstraction-asp,timed out,1800.1421109586954,abstract_asp,,0.18913301825523376,0.01690542697906494,0.830626767128706,0.03520120307803154,0.03338656201958656,1.6143604554235935,0.5641787834465504,,0.9155272878706455,0.2064196690917015,,,,,,4,0,,,36,,37,,4,car,
hiking-sat14-strips,ptesting-2-4-8.pddl,asp,timed out,1800.1706191245466,concrete_asp,,,,,,,1.6165320416912436,,,0.8518252111971378,,,,,,,,,,,,,,29,,,
hiking-sat14-strips,ptesting-2-4-8.pddl,fd,success,6.611197888851166,total,3.256232,,,,,,,,3.248071,,,,,,,valid,,,,,,71,,,,,
hiking-sat14-strips,ptesting-3-3-5.pddl,abstraction-asp,timed out,1800.1290975511074,abstract_asp,,0.20198397990316153,0.02040968555957079,0.7205600300803781,0.0388784296810627,0.04969741404056549,1.517201755195856,0.7493278151378036,,0.7966698883101344,0.24264649208635092,,,,,,4,0,,,19,,20,,3,car,
hiking-sat14-strips,ptesting-3-3-5.pddl,asp,timed out,1800.1729219257832,concrete_asp,,,,,,,1.5083702355623245,,,0.7414219602942467,,,,,,,,,,,,,,17,,,
hiking-sat14-strips,ptesting-3-3-5.pddl,fd,success,5.6103115901350975,total,2.364133,,,,,,,,2.357249,,,,,,,valid,,,,,,39,,,,,
hiking-sat14-strips,ptesting-3-3-6.pddl,abstraction-asp,timed out,1800.1413558200002,abstract_asp,,0.17952935770154,0.02046951651573181,0.8809665441513062,0.04125823453068733,0.04813673347234726,1.9173669926822186,0.8409217707812786,,1.1098268330097198,0.3273550309240818,,,,,,4,0,,,21,,22,,3,car,
hiking-sat14-strips,ptesting-3-3-6.pddl,asp,timed out,1800.1787392534316,concrete_asp,,,,,,,2.107502046972513,,,1.0905700735747814,,,,,,,,,,,,,,19,,,
hiking-sat14-strips,ptesting-3-3-6.pddl,fd,success,11.015081446617842,total,7.545454,,,,,,,,7.537613,,,,,,,valid,,,,,,81,,,,,
hiking-sat14-strips,ptesting-3-3-7.pddl,abstraction-asp,timed out,1800.1599972508848,abstract_asp,,0.19027195870876312,0.02210811898112297,1.3605270832777023,0.04513244330883026,0.050135597586631775,3.099187806248665,1.2246537953615189,,1.6427084729075432,0.48062318563461304,,,,,,4,0,,,19,,20,,3,car,
hiking-sat14-strips,ptesting-3-3-7.pddl,asp,timed out,1800.1876038964838,concrete_asp,,,,,,,3.135808477178216,,,1.521861132234335,,,,,,,,,,,,,,18,,,
hiking-sat14-strips,ptesting-3-3-7.pddl,fd,success,9.935302671045065,total,7.793445,,,,,,,,7.785424,,,,,,,valid,,,,,,106,,,,,
hiking-sat14-strips,ptesting-3-3-8.pddl,abstraction-asp,timed out,1800.1836428493261,abstract_asp,,0.1990836337208748,0.023008104413747787,1.7847491391003132,0.04816189408302307,0.051061760634183884,4.095224756747484,1.4817830808460712,,3.9110725857317448,0.6576312966644764,,,,,,4,0,,,19,,20,,3,car,
hiking-sat14-strips,ptesting-3-3-8.pddl,asp,timed out,1800.1948871649802,concrete_asp,,,,,,,4.096783187240362,,,2.061556201428175,,,,,,,,,,,,,,18,,,
hiking-sat14-strips,ptesting-3-3-8.pddl,fd,success,31.606745097786188,total,29.122267,,,,,,,,29.114351,,,,,,,valid,,,,,,66,,,,,
hiking-sat14-strips,ptesting-3-4-5.pddl,abstraction-asp,timed out,1800.0486241867766,abstract_asp,,0.18995497934520245,0.0203602509573102,0.9518280029296875,0.04221009463071823,0.048445917665958405,1.9870548732578754,0.7489661807194352,,1.0394302103668451,0.23188246879726648,,,,,,4,0,,,19,,20,,4,car,
hiking-sat14-strips,ptesting-3-4-5.pddl,asp,timed out,1800.1269902586937,concrete_asp,,,,,,,1.9344877749681473,,,0.956802599132061,,,,,,,,,,,,,,18,,,
hiking-sat14-strips,ptesting-3-4-5.pddl,fd,success,6.130778353661299,total,3.127402,,,,,,,,3.120831,,,,,,,valid,,,,,,38,,,,,
hiking-sat14-strips,ptesting-3-4-6.pddl,abstraction-asp,timed out,1800.1375883892179,abstract_asp,,0.18947205320000648,0.02091388776898384,1.3013014905154705,0.04571351408958435,0.048995036631822586,2.778102569282055,0.9294264204800129,,1.5630164928734303,0.3459286466240883,,,,,,4,0,,,20,,21,,4,car,
hiking-sat14-strips,ptesting-3-4-6.pddl,asp,timed out,1800.2084191180766,concrete_asp,,,,,,,2.9034381359815598,,,1.465654231607914,,,,,,,,,,,,,,17,,,
hiking-sat14-strips,ptesting-3-4-6.pddl,fd,success,8.99462466686964,total,6.650048,,,,,,,,6.641128,,,,,,,valid,,,,,,53,,,,,
hiking-sat14-strips,ptesting-3-4-7.pddl,abstraction-asp,timed out,1800.150322087109,abstract_asp,,0.2031433805823326,0.02178182452917099,1.831703394651413,0.04909901320934296,0.04997120052576065,4.120078094303608,1.2368589155375957,,2.2024633176624775,0.504960011690855,,,,,,4,0,,,20,,21,,4,car,
hiking-sat14-strips,ptesting-3-4-7.pddl,asp,timed out,1800.2262842990458,concrete_asp,,,,,,,3.8044172637164593,,,1.9532427936792374,,,,,,,,,,,,,,17,,,
hiking-sat14-strips,ptesting-3-4-7.pddl,fd,success,13.824372241273522,total,11.952136,,,,,,,,11.946586,,,,,,,valid,,,,,,56,,,,,
hiking-sat14-strips,ptesting-3-4-8.pddl,abstraction-asp,timed out,1800.155924525112,abstract_asp,,0.1882079802453518,0.02265697345137596,2.321109112352133,0.052251920104026794,0.04987569898366928,5.596996262669563,1.4497550427913666,,2.9340888783335686,0.6654771119356155,,,,,,4,0,,,19,,20,,4,car,
hiking-sat14-strips,ptesting-3-4-8.pddl,asp,timed out,1800.2381588630378,concrete_asp,,,,,,,5.67662650346756,,,2.7357494570314884,,,,,,,,,,,,,,18,,,
hiking-sat14-strips,ptesting-3-4-8.pddl,fd,success,26.89879323542118,total,24.367721,,,,,,,,24.36192,,,,,,,valid,,,,,,66,,,,,
logistics00,probLOGISTICS-10-0.pddl,abstraction-asp,timed out,1800.1164232492447,abstract_asp,,0.19405938312411308,0.0028703249990940094,0.15944883972406387,0.01378733292222023,0.07167356461286545,0.20710893720388412,0.20742284134030342,,0.01632467284798622,0.013891477137804031,,,,,,2,0,,,16,,17,,4,object,
logistics00,probLOGISTICS-10-0.pddl,asp,timed out,1800.1175517272204,concrete_asp,,,,,,,0.24933688715100288,,,0.01293206587433815,,,,,,,,,,,,,,33,,,
logistics00,probLOGISTICS-10-0.pddl,fd,success,2.2806227235123515,total,0.239216,,,,,,,,0.230921,,,,,,,valid,,,,,,50,,,,,
logistics00,probLOGISTICS-10-1.pddl,abstraction-asp,timed out,1800.119497090578,abstract_asp,,0.19920627027750015,0.0029964186251163483,0.17968234419822693,0.01553274691104889,0.07344420999288559,0.28522394225001335,0.22814331576228142,,0.016525011509656906,0.02633022889494896,,,,,,2,0,,,16,,17,,4,object,
logistics00,probLOGISTICS-10-1.pddl,asp,timed out,1800.1219768300653,concrete_asp,,,,,,,0.24200742691755295,,,0.013034706003963947,,,,,,,,,,,,,,27,,,
logistics00,probLOGISTICS-10-1.pddl,fd,success,2.303198989480734,total,0.246752,,,,,,,,0.238376,,,,,,,valid,,,,,,44,,,,,
logistics00,probLOGISTICS-11-0.pddl,abstraction-asp,timed out,1800.0480506494641,abstract_asp,,0.19201258942484856,0.0028785616159439087,0.16028939187526703,0.013379435986280441,0.07046793773770332,0.25559547170996666,0.2040545716881752,,0.017722483724355698,0.00990869477391243,,,,,,4,0,,,29,,30,,4,object,
logistics00,probLOGISTICS-11-0.pddl,asp,timed out,1800.1186685226858,concrete_asp,,,,,,,0.21695548295974731,,,0.013585884124040604,,,,,,,,,,,,,,34,,,
logistics00,probLOGISTICS-11-0.pddl,fd,success,3.6774645149707794,total,0.313722,,,,,,,,0.305258,,,,,,,valid,,,,,,54,,,,,
logistics00,probLOGISTICS-12-0.pddl,abstraction-asp,timed out,1800.115902878344,abstract_asp,,0.18034176900982857,0.0029782243072986603,0.16067321971058846,0.013201341032981873,0.07211753726005554,0.20949215441942215,0.20893406495451927,,0.01546197384595871,0.01606811210513115,,,,,,2,0,,,16,,17,,4,object,
logistics00,probLOGISTICS-12-0.pddl,asp,timed out,1800.1232205219567,concrete_asp,,,,,,,0.2832189239561558,,,0.01834305375814438,,,,,,,,,,,,,,30,,,
logistics00,probLOGISTICS-12-0.pddl,fd,success,2.2912727259099483,total,0.242157,,,,,,,,0.234182,,,,,,,valid,,,,,,44,,,,,
logistics00,probLOGISTICS-12-1.pddl,abstraction-asp,timed out,1800.1181676797569,abstract_asp,,0.20357204973697662,0.0031174980103969574,0.17127300426363945,0.01314450055360794,0.07134268060326576,0.28353099897503853,0.2403559572994709,,0.019546005874872208,0.012858293950557709,,,,,,4,0,,,31,,32,,4,object,
logistics00,probLOGISTICS-12-1.pddl,asp,timed out,1800.1169069800526,concrete_asp,,,,,,,0.20249823946505785,,,0.016731709241867065,,,,,,,,,,,,,,34,,,
logistics00,probLOGISTICS-12-1.pddl,fd,success,2.0483346320688725,total,0.209961,,,,,,,,0.206193,,,,,,,valid,,,,,,71,,,,,
logistics00,probLOGISTICS-14-0.pddl,abstraction-asp,timed out,1800.025825779885,abstract_asp,,0.20360766723752022,0.0031007975339889526,0.1775965355336666,0.016551848500967026,0.10512910783290863,0.290280032902956,0.24103092774748802,,0.02803977206349373,0.029071185737848282,,,,,,2,0,,,15,,16,,5,object,
logistics00,probLOGISTICS-14-0.pddl,asp,timed out,1800.120096853003,concrete_asp,,,,,,,0.2968667047098279,,,0.0249403128400445,,,,,,,,,,,,,,29,,,
logistics00,probLOGISTICS-14-0.pddl,fd,success,3.369360450655222,total,0.315889,,,,,,,,0.308883,,,,,,,valid,,,,,,65,,,,,
logistics00,probLOGISTICS-14-1.pddl,abstraction-asp,timed out,1800.115803077817,abstract_asp,,0.19587452337145805,0.0031682178378105164,0.1644928678870201,0.016572102904319763,0.1092175841331482,0.2542947642505169,0.24244743213057518,,0.02699078619480133,0.02841784805059433,,,,,,2,0,,,16,,17,,5,object,
logistics00,probLOGISTICS-14-1.pddl,asp,timed out,1800.1208905801177,concrete_asp,,,,,,,0.26611996814608574,,,0.026623331010341644,,,,,,,,,,,,,,31,,,
logistics00,probLOGISTICS-14-1.pddl,fd,success,2.362034697085619,total,0.283112,,,,,,,,0.275837,,,,,,,valid,,,,,,74,,,,,
logistics00,probLOGISTICS-15-1.pddl,abstraction-asp,timed out,1800.0198376737535,abstract_asp,,0.19878065958619118,0.0037197209894657135,0.16933481022715569,0.016675163060426712,0.10409917682409286,0.2747393399477005,0.2419680617749691,,0.030159860849380493,0.030098821967840195,,,,,,2,0,,,14,,15,,5,object,
logistics00,probLOGISTICS-15-1.pddl,asp,timed out,1800.114003609866,concrete_asp,,,,,,,0.23138338420540094,,,0.028140118345618248,,,,,,,,,,,,,,28,,,
logistics00,probLOGISTICS-15-1.pddl,fd,success,1.940625187009573,total,0.229655,,,,,,,,0.226401,,,,,,,valid,,,,,,70,,,,,
logistics00,probLOGISTICS-4-0.pddl,abstraction-asp,success,4.908042203634977,total,1.392568,0.173381,0.002507,0.163914,0.008363,0.030537,0.257405,0.180529,,0.009317,0.004822,0.337367,0.139317,,,valid,4,0,0,0,18,26,19,1,2,object,
logistics00,probLOGISTICS-4-0.pddl,asp,success,4.944452550262213,total,1.786551,,,,,,0.247286,,,0.008795,,,1.509027,,,valid,,,,,,20,,21,,,
logistics00,probLOGISTICS-4-0.pddl,fd,success,2.1565942987799644,total,0.213488,,,,,,,,0.206735,,,,,,,valid,,,,,,21,,,,,
logistics00,probLOGISTICS-4-1.pddl,abstraction-asp,success,2.6330498568713665,total,0.982322,0.151279,0.002464,0.112356,0.008065,0.030266,0.155255,0.153409,,0.006353,0.004525,0.215519,0.102803,,,valid,4,0,0,0,15,29,16,1,2,object,
logistics00,probLOGISTICS-4-1.pddl,asp,success,5.251247979700565,total,2.351722,,,,,,0.230366,,,0.009185,,,2.094482,,,valid,,,,,,19,,20,,,
