domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,lama_fd_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
elevators-sat11-strips,p13.pddl,abstract,timed out,1800.1982147544622,abstract_asp,,0.7019891105592251,0.005674649029970169,1.3616617321968079,0.10184374079108238,0.16451219096779823,3.281252671033144,3.5225496478378773,,1.7728093415498734,1.7013023123145103,,,,,,2,0,,,23,,24,,6,passenger,
elevators-sat11-strips,p13.pddl,concrete,timed out,1800.1681190421805,concrete_asp,,,,,,,3.306756656616926,,,1.6511969054117799,,,,,,,,,,,,,,23,,,
elevators-sat11-strips,p13.pddl,lama,success,26.042474418878555,total,23.71418,,,,,,,,23.706414,,,,,,,,,,,,,301,,,,,
elevators-sat11-strips,p14.pddl,abstract,timed out,1800.1706046797335,abstract_asp,,0.6822225609794259,0.005471405573189259,1.4071369636803865,0.09324832633137703,0.16356414835900068,3.3533915355801582,3.706247866153717,,1.856818636879325,1.8451287457719445,,,,,,2,0,,,21,,22,,5,passenger,
elevators-sat11-strips,p14.pddl,concrete,timed out,1800.181579131633,concrete_asp,,,,,,,3.27722330391407,,,1.764185082167387,,,,,,,,,,,,,,22,,,
elevators-sat11-strips,p14.pddl,lama,success,28.82104777917266,total,26.43817,,,,,,,,26.433489,,,,,,,,,,,,,285,,,,,
elevators-sat11-strips,p15.pddl,abstract,timed out,1800.2029618397355,abstract_asp,,0.7195872329175472,0.006120629608631134,1.6983149759471416,0.09484869986772537,0.1738283336162567,3.913574021309614,4.376984022557735,,2.011490900069475,2.0684264600276947,,,,,,2,0,,,21,,22,,5,passenger,
elevators-sat11-strips,p15.pddl,concrete,timed out,1800.1958187110722,concrete_asp,,,,,,,3.8799752593040466,,,1.8836131766438484,,,,,,,,,,,,,,22,,,
elevators-sat11-strips,p15.pddl,lama,success,28.35450242832303,total,26.615367,,,,,,,,26.608678,,,,,,,,,,,,,288,,,,,
elevators-sat11-strips,p16.pddl,abstract,timed out,1800.1624612808228,abstract_asp,,1.2508372329175472,0.005777735263109207,1.4693566970527172,0.16211533918976784,0.2714415490627289,3.3987434841692448,2.2337516695261,,1.8479915484786034,1.06801313534379,,,,,,5,0,,,19,,20,,4,fast-elevator,
elevators-sat11-strips,p16.pddl,concrete,timed out,1800.1821765042841,concrete_asp,,,,,,,3.2396108768880367,,,1.65692288428545,,,,,,,,,,,,,,22,,,
elevators-sat11-strips,p16.pddl,lama,success,27.278025303035975,total,24.834786,,,,,,,,24.827953,,,,,,,,,,,,,261,,,,,
elevators-sat11-strips,p17.pddl,abstract,timed out,1800.1603264436126,abstract_asp,,1.2461670488119125,0.006279200315475464,1.6612746678292751,0.16518671438097954,0.2716556489467621,3.8712104856967926,2.618805728852749,,2.0778505839407444,1.1845495030283928,,,,,,5,0,,,18,,19,,4,fast-elevator,
elevators-sat11-strips,p17.pddl,concrete,timed out,1800.1844357065856,concrete_asp,,,,,,,3.970831423997879,,,1.9695795364677906,,,,,,,,,,,,,,21,,,
elevators-sat11-strips,p17.pddl,lama,success,38.094504091888666,total,35.624891,,,,,,,,35.617393,,,,,,,,,,,,,296,,,,,
elevators-sat11-strips,p18.pddl,abstract,timed out,1800.185216024518,abstract_asp,,1.2613774202764034,0.007005233317613602,1.852502703666687,0.16699817404150963,0.28029201179742813,4.402751762419939,2.9304431788623333,,2.308781698346138,1.3280015476047993,,,,,,5,0,,,19,,20,,4,fast-elevator,
elevators-sat11-strips,p18.pddl,concrete,timed out,1800.1762443277985,concrete_asp,,,,,,,4.559698287397623,,,2.183618270792067,,,,,,,,,,,,,,22,,,
elevators-sat11-strips,p18.pddl,lama,success,34.90260500088334,total,32.449517,,,,,,,,32.442194,,,,,,,,,,,,,313,,,,,
elevators-sat11-strips,p20.pddl,abstract,timed out,1800.1825001575053,abstract_asp,,1.2670968398451805,0.0070777349174022675,2.284765288233757,0.16734002530574799,0.30165278166532516,5.1357275396585464,3.629687823355198,,2.8172101601958275,1.6350820735096931,,,,,,5,0,,,20,,21,,4,fast-elevator,
elevators-sat11-strips,p20.pddl,concrete,timed out,1800.1914372853935,concrete_asp,,,,,,,4.8539195246994495,,,2.548191376030445,,,,,,,,,,,,,,21,,,
elevators-sat11-strips,p20.pddl,lama,success,49.39892787486315,total,47.598067,,,,,,,,47.592415,,,,,,,,,,,,,361,,,,,
floortile-sat11-strips,seq-p01-001.pddl,abstract,timed out,1800.1176698990166,abstract_asp,,0.2130151130259037,0.0028688572347164154,0.1595643162727356,0.015672944486141205,0.04393485188484192,0.2558112107217312,0.19524717703461647,,0.017665114253759384,0.007597841322422028,,,,,,5,0,,,16,,17,,2,robot,
floortile-sat11-strips,seq-p01-001.pddl,concrete,timed out,1800.068049964495,concrete_asp,,,,,,,0.18046917393803596,,,0.0257532624527812,,,,,,,,,,,,,,30,,,
floortile-sat11-strips,seq-p01-001.pddl,lama,success,12.639840446412563,total,10.36991,,,,,,,,10.366235,,,,,,,,,,,,,44,,,,,
floortile-sat11-strips,seq-p01-002.pddl,abstract,timed out,1800.1175062917173,abstract_asp,,0.2160014845430851,0.002869047224521637,0.1538263000547886,0.01570044830441475,0.045144446194171906,0.24727653339505196,0.20445659756660461,,0.0178578682243824,0.007920768111944199,,,,,,5,0,,,16,,17,,2,robot,
floortile-sat11-strips,seq-p01-002.pddl,concrete,timed out,1800.1128286495805,concrete_asp,,,,,,,0.18043822795152664,,,0.025993872433900833,,,,,,,,,,,,,,31,,,
floortile-sat11-strips,seq-p01-002.pddl,lama,success,13.789055940695107,total,12.107568,,,,,,,,12.102982,,,,,,,,,,,,,41,,,,,
floortile-sat11-strips,seq-p02-003.pddl,abstract,timed out,1800.1213522739708,abstract_asp,,0.23150239512324333,0.0032474324107170105,0.19158104807138443,0.016881778836250305,0.14643822982907295,0.2821447066962719,0.22139015048742294,,0.019721176475286484,0.009863920509815216,,,,,,5,0,,,17,,18,,2,robot,
floortile-sat11-strips,seq-p02-003.pddl,concrete,timed out,1800.1138675026596,concrete_asp,,,,,,,0.20331856235861778,,,0.016248255968093872,,,,,,,,,,,,,,35,,,
floortile-sat11-strips,seq-p02-003.pddl,lama,success,152.6213256455958,total,150.348026,,,,,,,,150.343344,,,,,,,,,,,,,57,,,,,
floortile-sat11-strips,seq-p02-004.pddl,abstract,timed out,1800.1045091040432,abstract_asp,,0.2078363485634327,0.0030535422265529633,0.126955296844244,0.016451865434646606,0.13666050136089325,0.21044227108359337,0.20263466611504555,,0.016295716166496277,0.008717887103557587,,,,,,5,0,,,18,,19,,2,robot,
floortile-sat11-strips,seq-p02-004.pddl,concrete,timed out,1800.1153358854353,concrete_asp,,,,,,,0.19429539889097214,,,0.014382384717464447,,,,,,,,,,,,,,37,,,
floortile-sat11-strips,seq-p02-004.pddl,lama,success,128.36029909178615,total,126.214804,,,,,,,,126.210357,,,,,,,,,,,,,59,,,,,
floortile-sat11-strips,seq-p03-005.pddl,abstract,timed out,1800.1163091398776,abstract_asp,,0.23305999115109444,0.0031041204929351807,0.17377738654613495,0.017355691641569138,0.13847654312849045,0.27915768697857857,0.20923348888754845,,0.021544836461544037,0.00963728129863739,,,,,,5,0,,,17,,18,,2,robot,
floortile-sat11-strips,seq-p03-005.pddl,concrete,timed out,1800.1426457166672,concrete_asp,,,,,,,0.19665100425481796,,,0.016000639647245407,,,,,,,,,,,,,,30,,,
floortile-sat11-strips,seq-p03-005.pddl,lama,success,226.9664788134396,total,225.495722,,,,,,,,225.491861,,,,,,,,,,,,,51,,,,,
floortile-sat11-strips,seq-p03-006.pddl,abstract,timed out,1800.1177476607263,abstract_asp,,0.21311688423156738,0.0031129680573940277,0.12852999940514565,0.017562344670295715,0.1416374184191227,0.2132156565785408,0.20461631566286087,,0.016916166990995407,0.009652093052864075,,,,,,5,0,,,18,,19,,2,robot,
floortile-sat11-strips,seq-p03-006.pddl,concrete,timed out,1800.117955096066,concrete_asp,,,,,,,0.23620454221963882,,,0.03390652313828468,,,,,,,,,,,,,,31,,,
floortile-sat11-strips,seq-p03-006.pddl,lama,success,223.7581937490031,total,221.415023,,,,,,,,221.410619,,,,,,,,,,,,,52,,,,,
floortile-sat11-strips,seq-p04-007.pddl,abstract,timed out,1800.1139648407698,abstract_asp,,0.3151317462325096,0.0038164518773555756,0.15754897147417068,0.019496213644742966,0.08325478062033653,0.24840454012155533,0.20967625454068184,,0.02350497990846634,0.010924093425273895,,,,,,5,0,,,18,,19,,2,robot,
floortile-sat11-strips,seq-p04-007.pddl,concrete,timed out,1800.0270055308938,concrete_asp,,,,,,,0.23150771111249924,,,0.040393706411123276,,,,,,,,,,,,,,35,,,
floortile-sat11-strips,seq-p04-007.pddl,lama,out of memory,1405.7903214618564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p04-008.pddl,abstract,timed out,1800.1158591136336,abstract_asp,,0.3122786171734333,0.003784589469432831,0.15815717354416847,0.019316717982292175,0.08258038386702538,0.25589463487267494,0.20022713765501976,,0.023449864238500595,0.010616190731525421,,,,,,5,0,,,17,,18,,2,robot,
floortile-sat11-strips,seq-p04-008.pddl,concrete,timed out,1800.1043833941221,concrete_asp,,,,,,,0.230465866625309,,,0.02005748450756073,,,,,,,,,,,,,,34,,,
floortile-sat11-strips,seq-p04-008.pddl,lama,success,1138.0929162688553,total,1135.995113,,,,,,,,1135.991157,,,,,,,,,,,,,74,,,,,
floortile-sat11-strips,seq-p05-009.pddl,abstract,timed out,1800.116692788899,abstract_asp,,0.3118389882147312,0.0034591667354106903,0.133976299315691,0.021089322865009308,0.10912180319428444,0.22195810452103615,0.21538610383868217,,0.02339332178235054,0.012279808521270752,,,,,,5,0,,,17,,18,,2,robot,
floortile-sat11-strips,seq-p05-009.pddl,concrete,timed out,1800.0404813671485,concrete_asp,,,,,,,0.22957074269652367,,,0.04609411209821701,,,,,,,,,,,,,,37,,,
floortile-sat11-strips,seq-p05-009.pddl,lama,interrupted,1438.5451180990785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p05-010.pddl,abstract,timed out,1800.1202150769532,abstract_asp,,0.3418685533106327,0.0037182457745075226,0.17379393056035042,0.021650463342666626,0.1116989441215992,0.28496381640434265,0.22332780808210373,,0.026797033846378326,0.01455593854188919,,,,,,5,0,,,18,,19,,2,robot,
floortile-sat11-strips,seq-p05-010.pddl,concrete,timed out,1800.0225514136255,concrete_asp,,,,,,,0.19761649146676064,,,0.02078329399228096,,,,,,,,,,,,,,37,,,
floortile-sat11-strips,seq-p05-010.pddl,lama,interrupted,1444.4406035356224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p06-011.pddl,abstract,timed out,1800.116772659123,abstract_asp,,0.333743155002594,0.0035210102796554565,0.1883612461388111,0.021987132728099823,0.12343381345272064,0.27577491849660873,0.2165750488638878,,0.028561394661664963,0.013401750475168228,,,,,,5,0,,,19,,20,,2,robot,
floortile-sat11-strips,seq-p06-011.pddl,concrete,timed out,1800.1177747594193,concrete_asp,,,,,,,0.24685239046812057,,,0.049300720915198326,,,,,,,,,,,,,,34,,,
floortile-sat11-strips,seq-p06-011.pddl,lama,interrupted,1513.2254988625646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p06-012.pddl,abstract,timed out,1800.1138789989054,abstract_asp,,0.35478635877370834,0.003725942224264145,0.17322131991386414,0.022394798696041107,0.12732407450675964,0.32262368500232697,0.23310618847608566,,0.028860844671726227,0.013573851436376572,,,,,,5,0,,,19,,20,,2,robot,
floortile-sat11-strips,seq-p06-012.pddl,concrete,timed out,1800.0411940738559,concrete_asp,,,,,,,0.23017725721001625,,,0.0482071153819561,,,,,,,,,,,,,,37,,,
floortile-sat11-strips,seq-p06-012.pddl,lama,out of memory,1499.5878745839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p07-013.pddl,abstract,timed out,1800.1179699748755,abstract_asp,,0.3455474339425564,0.0038581229746341705,0.15022853761911392,0.027052633464336395,0.15140898153185844,0.2633729726076126,0.22532834485173225,,0.04067699611186981,0.0149972103536129,,,,,,5,0,,,18,,19,,3,robot,
floortile-sat11-strips,seq-p07-013.pddl,concrete,timed out,1800.0646707192063,concrete_asp,,,,,,,0.23661116138100624,,,0.0680648423731327,,,,,,,,,,,,,,32,,,
floortile-sat11-strips,seq-p07-013.pddl,lama,interrupted,1799.7932164995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p07-014.pddl,abstract,timed out,1800.1188593022525,abstract_asp,,0.36144618690013885,0.0039030201733112335,0.1965230368077755,0.026831116527318954,0.1547699049115181,0.32746272161602974,0.22345159575343132,,0.04432729259133339,0.01492956280708313,,,,,,5,0,,,19,,20,,3,robot,
floortile-sat11-strips,seq-p07-014.pddl,concrete,timed out,1800.1066388376057,concrete_asp,,,,,,,0.2541184686124325,,,0.08004213124513626,,,,,,,,,,,,,,34,,,
floortile-sat11-strips,seq-p07-014.pddl,lama,interrupted,1722.1409824490547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p08-015.pddl,abstract,timed out,1800.1185557432473,abstract_asp,,0.3661012127995491,0.0045364126563072205,0.1698722131550312,0.0312679186463356,0.21542270109057426,0.2890601120889187,0.22926585003733635,,0.04975248500704765,0.017372991889715195,,,,,,5,0,,,20,,21,,3,robot,
floortile-sat11-strips,seq-p08-015.pddl,concrete,timed out,1800.0727973915637,concrete_asp,,,,,,,0.2689044661819935,,,0.045289117842912674,,,,,,,,,,,,,,35,,,
floortile-sat11-strips,seq-p08-015.pddl,lama,interrupted,1647.7397019863129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p08-016.pddl,abstract,timed out,1800.1183744072914,abstract_asp,,0.3797348029911518,0.0045402757823467255,0.19406051188707352,0.031005457043647766,0.21604327857494354,0.31911180168390274,0.23087657615542412,,0.05254429206252098,0.017452165484428406,,,,,,5,0,,,19,,20,,3,robot,
floortile-sat11-strips,seq-p08-016.pddl,concrete,timed out,1800.070955174975,concrete_asp,,,,,,,0.249646982178092,,,0.09553065896034241,,,,,,,,,,,,,,35,,,
floortile-sat11-strips,seq-p08-016.pddl,lama,interrupted,1731.4104864895344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p09-017.pddl,abstract,timed out,1800.1200321651995,abstract_asp,,0.3803732618689537,0.004404619336128235,0.18171687051653862,0.03374435007572174,0.2646747753024101,0.29905005544424057,0.23616218194365501,,0.05703500658273697,0.0201454758644104,,,,,,5,0,,,21,,22,,3,robot,
floortile-sat11-strips,seq-p09-017.pddl,concrete,timed out,1800.0784117430449,concrete_asp,,,,,,,0.2791766859591007,,,0.051308296620845795,,,,,,,,,,,,,,36,,,
floortile-sat11-strips,seq-p09-017.pddl,lama,timed out,1800.03139353171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p09-018.pddl,abstract,timed out,1800.0238569937646,abstract_asp,,0.3797898255288601,0.004475805908441544,0.16436228528618813,0.034263405948877335,0.27899863198399544,0.2861243858933449,0.23353442922234535,,0.05595317482948303,0.019069407135248184,,,,,,5,0,,,19,,20,,3,robot,
floortile-sat11-strips,seq-p09-018.pddl,concrete,timed out,1800.1249402090907,concrete_asp,,,,,,,0.2770163491368294,,,0.050896257162094116,,,,,,,,,,,,,,35,,,
floortile-sat11-strips,seq-p09-018.pddl,lama,timed out,1800.1124791838229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p10-019.pddl,abstract,timed out,1800.1200155038387,abstract_asp,,0.42173390183597803,0.004845794290304184,0.20877798274159431,0.038003237918019295,0.3611240116879344,0.33972541708499193,0.23929410241544247,,0.0694461390376091,0.023867863230407238,,,,,,5,0,,,22,,23,,3,robot,
floortile-sat11-strips,seq-p10-019.pddl,concrete,timed out,1800.116415988654,concrete_asp,,,,,,,0.27501458302140236,,,0.05911187455058098,,,,,,,,,,,,,,39,,,
floortile-sat11-strips,seq-p10-019.pddl,lama,timed out,1800.0589296966791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p10-020.pddl,abstract,timed out,1800.121662709862,abstract_asp,,0.43048398941755295,0.004784811288118362,0.22199509665369987,0.0380195789039135,0.3581584021449089,0.3762774430215359,0.24722439050674438,,0.07006312161684036,0.022457044571638107,,,,,,5,0,,,20,,21,,3,robot,
floortile-sat11-strips,seq-p10-020.pddl,concrete,timed out,1800.1243172697723,concrete_asp,,,,,,,0.2740650177001953,,,0.058524928987026215,,,,,,,,,,,,,,37,,,
floortile-sat11-strips,seq-p10-020.pddl,lama,timed out,1800.1111365184188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gripper,prob01.pddl,abstract,success,3.7126052379608154,total,0.962023,0.141881,0.001632,0.139766,0.00876,0.016178,0.224944,0.183576,,0.008346,0.00383,0.021429,0.157217,,,valid,2,0,3,4,3,11,4,8,4,object,
gripper,prob01.pddl,concrete,success,3.6422737315297127,total,0.515698,,,,,,0.269977,,,0.009033,,,0.217629,,,,,,,,,11,,12,,,
gripper,prob01.pddl,lama,success,1.9627769142389297,total,0.205815,,,,,,,,0.198469,,,,,,,,,,,,,11,,,,,
gripper,prob02.pddl,abstract,success,7.675995707511902,total,5.823889,0.133444,0.001797,0.106187,0.010578,0.016239,0.185339,0.185821,,0.006266,0.004215,0.022839,5.08733,,,valid,2,0,3,10,3,17,4,14,6,object,
gripper,prob02.pddl,concrete,success,6.687466077506542,total,4.868702,,,,,,0.198823,,,0.00617,,,4.645209,,,,,,,,,17,,18,,,
gripper,prob02.pddl,lama,success,1.9958625324070454,total,0.210164,,,,,,,,0.203673,,,,,,,,,,,,,17,,,,,
gripper,prob03.pddl,abstract,success,264.8147694244981,total,262.946169,0.136653,0.002662,0.108604,0.012542,0.016254,0.186872,0.182123,,0.007564,0.003757,0.021692,262.19879,,,valid,2,0,3,16,3,23,4,20,8,object,
gripper,prob03.pddl,concrete,success,166.3658729121089,total,164.667802,,,,,,0.19115,,,0.006708,,,164.452917,,,,,,,,,23,,24,,,
gripper,prob03.pddl,lama,success,1.7758686169981956,total,0.190605,,,,,,,,0.183593,,,,,,,,,,,,,23,,,,,
gripper,prob04.pddl,abstract,timed out,1800.1144919507205,abstract_solving,,0.16035763174295425,0.0026020966470241547,0.1575438715517521,0.014801189303398132,0.015696685761213303,0.25419339537620544,0.18632721528410912,,0.011580079793930054,0.003974810242652893,0.026305455714464188,,,,,2,0,3,17,3,,4,21,10,object,
gripper,prob04.pddl,concrete,timed out,1800.116243392229,concrete_asp,,,,,,,0.19780534878373146,,,0.00793929398059845,,,,,,,,,,,,,,27,,,
gripper,prob04.pddl,lama,success,1.9857941828668118,total,0.214567,,,,,,,,0.208754,,,,,,,,,,,,,29,,,,,
gripper,prob05.pddl,abstract,timed out,1800.1144102662802,abstract_solving,,0.1551468363031745,0.0020481739193201065,0.1401371406391263,0.017809806391596794,0.015727490186691284,0.23313763551414013,0.18623740691691637,,0.011398629285395145,0.003810374066233635,0.020033874548971653,,,,,2,0,3,17,3,,4,21,12,object,
gripper,prob05.pddl,concrete,timed out,1800.110738478601,concrete_asp,,,,,,,0.20331612415611744,,,0.009351709857583046,,,,,,,,,,,,,,26,,,
gripper,prob05.pddl,lama,success,2.252282716333866,total,0.206053,,,,,,,,0.202362,,,,,,,,,,,,,35,,,,,
gripper,prob06.pddl,abstract,timed out,1800.1163819283247,abstract_solving,,0.14873997122049332,0.0021829158067703247,0.1128750629723072,0.020410843193531036,0.015830732882022858,0.20082242041826248,0.18962625414133072,,0.01002434641122818,0.003990784287452698,0.02517898753285408,,,,,2,0,3,16,3,,4,20,14,object,
gripper,prob06.pddl,concrete,timed out,1800.113730929792,concrete_asp,,,,,,,0.24801825359463692,,,0.011947400867938995,,,,,,,,,,,,,,26,,,
gripper,prob06.pddl,lama,success,1.821853831410408,total,0.199085,,,,,,,,0.192284,,,,,,,,,,,,,41,,,,,
gripper,prob07.pddl,abstract,timed out,1800.1087997369468,abstract_solving,,0.18268922716379166,0.002309013158082962,0.16039223596453667,0.023127824068069458,0.016092289239168167,0.2628108002245426,0.19069766998291016,,0.013748746365308762,0.004205137491226196,0.023158088326454163,,,,,2,0,3,16,3,,4,20,16,object,
gripper,prob07.pddl,concrete,timed out,1800.113214019686,concrete_asp,,,,,,,0.19625043123960495,,,0.009814966470003128,,,,,,,,,,,,,,27,,,
gripper,prob07.pddl,lama,success,1.9813631176948547,total,0.216764,,,,,,,,0.209336,,,,,,,,,,,,,47,,,,,
gripper,prob08.pddl,abstract,timed out,1800.1164311915636,abstract_solving,,0.17353789508342743,0.0024175383150577545,0.16533776372671127,0.025326788425445557,0.01658628135919571,0.2681628167629242,0.19963569566607475,,0.015789154917001724,0.004109583795070648,0.024498846381902695,,,,,2,0,3,17,3,,4,21,18,object,
gripper,prob08.pddl,concrete,timed out,1800.0205447375774,concrete_asp,,,,,,,0.23005573078989983,,,0.012456834316253662,,,,,,,,,,,,,,26,,,
gripper,prob08.pddl,lama,success,2.93037598580122,total,0.267859,,,,,,,,0.262321,,,,,,,,,,,,,53,,,,,
gripper,prob09.pddl,abstract,timed out,1800.118438763544,abstract_solving,,0.17468144744634628,0.00247406680136919,0.20717633981257677,0.028280637226998806,0.0160357179120183,0.2862521233037114,0.18896422442048788,,0.01607658714056015,0.004161994904279709,0.02571056317538023,,,,,2,0,3,17,3,,4,21,20,object,
gripper,prob09.pddl,concrete,timed out,1800.1148074148223,concrete_asp,,,,,,,0.2547354260459542,,,0.01545166876167059,,,,,,,,,,,,,,27,,,
gripper,prob09.pddl,lama,success,1.9766429662704468,total,0.204165,,,,,,,,0.200313,,,,,,,,,,,,,59,,,,,
